"콘텐츠 ID
","사용유무
",화장실명,"서브카테고리 명
","시군
","구명
","새주소[도로명 주소]
",지번주소,키워드,"다국어
",경도,위도,"공간객체타입
","라인 색상
","라인 패턴
","라인두께
","전화번호
","웹URL
","동영상 웹 링크 URL
","음성파일 웹 링크 URL
","사진 정보1[URL or 파일명]
","사진 정보2[URL or 파일명]
","사진 정보3[URL or 파일명]
","사진 정보4[URL or 파일명]
","사진 정보5[URL or 파일명]
","상세 제목1
","상세 내용1
","상세 제목2
","상세 내용2
","상세 제목3
","상세 내용3
","상세 제목4
","상세 내용4
","상세 제목5
","상세 내용5
","상세 제목6
","상세 내용6
","상세 제목7
","상세 내용7
","상세 제목8
","상세 내용8
","상세 제목9
","상세 내용9
","상세 제목10
","상세 내용10
","상세 제목11
","상세 내용11
","상세 제목12
","상세 내용12
","상세 제목13
","상세 내용13
","상세 제목14
","상세 내용14
","상세 제목15
","상세 내용15
","상세 제목16
","상세 내용16
","상세 제목17
","상세 내용17
","상세 제목18
","상세 내용18
","상세 제목19
","상세 내용19
","상세 제목20
","상세 내용20
","시계열 시작 일자
","시계열 종료 일자
"
restsa01-0012,Y,잠실대교 하부,상시,,송파구,송파대로 624,송파구 잠실동 1-1,,KOR,127.095430000,37.520026600,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,"남1, 여1",편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0011,Y,잠실나루나들목 앞,상시,,송파구,,송파구 잠실동 1-1,,KOR,127.099203000,37.522337900,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,공용1,편의시설,손건조기 3,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0010,Y,시계탑,상시,,송파구,,송파구 신천동 255-1,,KOR,127.105673800,37.527091800,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,"남1, 여1",편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0009,Y,성인 야구장,상시,,송파구,,송파구 풍납동 181-30,,KOR,127.114050100,37.538472100,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,,편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0008,Y,천호대교 하부,상시,,송파구,,송파구 풍납동 49-2,,KOR,127.117111700,37.541163600,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,,편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0007,Y,광진교상부,정시,,강동구,,강동구 천호동 484-9,,KOR,127.116079500,37.543781400,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,정시(겨울철미개방),소재지 용도,공원,장애인화장실,,편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0006,Y,광진교하부,상시,,강동구,,강동구 천호동 480-35,,KOR,127.118744900,37.542773300,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,,편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0005,Y,자전거공원,상시,,강동구,,강동구 천호동 483-8,,KOR,127.119710400,37.545016200,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,"남1, 여1",편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0004,Y,어린이놀이터,상시,,강동구,,강동구 천호동 351-1,,KOR,127.121105300,37.547211000,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,"남1, 여1",편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0003,Y,암사나들목 앞,상시,,강동구,,강동구 암사동 613-12,,KOR,127.123263600,37.553597700,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,,편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0002,Y,암사대교 하류,상시,,강동구,,강동구 암사동 660-1,,KOR,127.124813900,37.557135900,1,#0000FF,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,,편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restsa01-0001,Y,고덕생태공원,상시,,강동구,,강동구 고덕동 365-9,,KOR,127.156971500,37.570075300,1,#0000ff,L,4,02-3780-0785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,,편의시설,손건조기2,관리주체,한강사업본부 환경과,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:한강사업본부 환경과,02-3780-0785,,
restgu_0157,Y,SK합정주유소,상시,,마포구,양화로 13,마포구 합정동 382-20,,KOR,126.910567075,37.548879608,1,#0000FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
restgu_0156,Y,망원시장 공중화장실,상시,,마포구,포은로6길 27,마포구 망원동 414-109,,KOR,126.906450464,37.556020576,1,#0000FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
restgu_0155,Y,서강한화오벨리스크,상시,,마포구,창전로 45,마포구 창전동 442,,KOR,126.931956174,37.546870784,1,#0000FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
restgu_0154,Y,마포 양촌리,정시,,마포구,토정로 304,마포구 용강동 50-1,,KOR,126.942687881,37.540257496,1,#0000FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
restgu25_0169,Y,암사충전소,상시,,강동구,올림픽로 791,강동구 암사동 503-13,,KOR,127.127602579,37.551858787,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,상시,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0168,Y,성내주유소,상시,,강동구,올림픽로 578,강동구 성내동 107-7,,KOR,127.121991366,37.533254008,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,상시,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0167,Y,에쓰오일주유소,상시,,강동구,올림픽로 556,강동구 성내동 321-1,,KOR,127.121239973,37.531416486,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,상시,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0166,Y,GS 칼텍스 동서울주유소,상시,,강동구,천호대로 1456,강동구 상일동 443-8,,KOR,127.170193981,37.545240633,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,상시,소재지 용도,주유소및충전소,장애인화장실,"남1,여1",편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0165,Y,SK 암사주유소,상시,,강동구,올림픽로 749,강동구 암사동 513-27,,KOR,127.126373300,37.548389276,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,상시,소재지 용도,주유소및충전소,장애인화장실,남1,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0164,Y,고덕주유소,정시,,강동구,고덕로 39,강동구 암사동 441-13,,KOR,127.129813363,37.555051182,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,정시(05:00~24:00),소재지 용도,주유소및충전소,장애인화장실,남1,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0163,Y,선사주유소,정시,,강동구,고덕로 82,강동구 암사동 457-1,,KOR,127.134359641,37.554548636,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,정시(05:00~24:00),소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0162,Y,SK네트웍스 고속주유소,상시,,강동구,천호대로 1246,강동구 둔촌동 600-1,,KOR,127.149286131,37.536577195,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,상시,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0161,Y,대성석유 길동주유소,상시,,강동구,천호대로 1168,강동구 둔촌동 66-2,,KOR,127.141163735,37.533420971,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,상시,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0160,Y,GS 칼텍스 둔촌주유소,상시,,강동구,양재대로 1382,강동구 둔촌동 517-2,,KOR,127.137413378,37.529283038,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,상시,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0159,Y,신월GS주유소,상시,,강동구,양재대로 1323,강동구 성내동 439-16,,KOR,127.134407766,37.524531812,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,공중,개방시간,상시,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0158,Y,휴다임 타워,상시,,강동구,천호대로 1139,강동구 길동 459-3,,KOR,127.138099956,37.534590875,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0157,Y,시온캐슬,상시,,강동구,양재대로 1661,강동구 명일동 306-1,,KOR,127.143926462,37.553856537,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0156,Y,남해빌딩,상시,,강동구,양재대로 1517,강동구 천호동 51-7,,KOR,127.140856318,37.541256983,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0155,Y,웰빙메디컬센터,상시,,강동구,천호대로 1128,강동구 성내동 378,,KOR,127.136502093,37.534158285,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0154,Y,롯데리아명일드라이브점,상시,,강동구,양재대로 1651,강동구 명일동 306-2,,KOR,127.143783584,37.552953655,1,#0000FF,L,0,02)3425-5864,,,,,,,,,유형,민간개방,개방시간,상시,소재지 용도,민간,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0153,Y,일주빌딩,상시,,강동구,구천면로 304,강동구 천호동 234-6,,KOR,127.134791554,37.546725088,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0152,Y,신라빌딩,상시,,강동구,천호대로 997,강동구 천호동 456,,KOR,127.123285733,37.539333208,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0151,Y,삼정빌딩,상시,,강동구,올림픽로 769,강동구 암사동 512-17,,KOR,127.127162444,37.549963366,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0150,Y,태성프라자,정시,,강동구,올림픽로 787,강동구 암사동 503-23,,KOR,127.127705728,37.551540851,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,정시(09:00~22:00),소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0149,Y,암사영양센타,정시,,강동구,올림픽로 795,강동구 암사동 503-21,,KOR,127.127906011,37.552200967,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,정시(13:00~24:00),소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0148,Y,암사종합시장(1),정시,,강동구,고덕로10길 62,강동구 암사동 500-28,,KOR,127.129245054,37.552025523,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,정시(06:00~24:00),소재지 용도,상가(전통시장),장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0147,Y,암사종합시장(2),정시,,강동구,상암로11길 25,강동구 암사동 501-17,,KOR,127.128803223,37.550855935,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,정시(06:00~24:00),소재지 용도,상가(전통시장),장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0146,Y,501타워,상시,,강동구,올림픽로 782,강동구 암사동 501-23,,KOR,127.128108893,37.550862379,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0145,Y,동양인텍스빌,상시,,강동구,상암로 41,강동구 암사동 501-4,,KOR,127.128178348,37.550175677,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0144,Y,24시 목포독천낙지,정시,,강동구,올림픽로 728,강동구 천호동 314-2,,KOR,127.126436031,37.546094589,1,#0000ff,L,0,02)3425-5864,,,,,,,,,유형,민간개방,개방시간,정시(13:00~24:00),소재지 용도,민간,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0143,Y,천호시장,상시,,강동구,구천면로 205,강동구 천호동 421-1,,KOR,127.127426120,37.540649053,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,상가(전통시장),장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0142,Y,동서울시장,상시,,강동구,올림픽로80길 58,강동구 천호동 405-6,,KOR,127.128406272,37.542058572,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,상가(전통시장),장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0141,Y,대우한강베네시티,상시,,강동구,올림픽로 664,강동구 천호동 425-5,,KOR,127.124958336,37.540550849,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,남1,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0140,Y,일동빌딩,상시,,강동구,천호대로 1027,강동구 천호동 454-78,,KOR,127.126161052,37.538296258,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,"남1,여1",편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0139,Y,강동빌딩,상시,,강동구,천호대로 1033,강동구 천호동 453-15,,KOR,127.126940912,37.537889844,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0138,Y,트레벨오피스텔,상시,,강동구,천호대로 1057,강동구 천호동 451-20,,KOR,127.129486941,37.537247899,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0137,Y,성원상떼빌오피스텔,상시,,강동구,천호대로 1065,강동구 천호동 450,,KOR,127.130456167,37.537005229,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,여1,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0136,Y,힐탑오피스텔,상시,,강동구,천호대로 1073,강동구 천호동 449-49,,KOR,127.131351043,37.536584318,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,남1,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0135,Y,일성오피스텔,상시,,강동구,천호대로 1121,강동구 길동 454-1,,KOR,127.136339143,37.535208907,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
restgu25_0134,Y,중부빌딩,상시,,강동구,천호대로 1135,강동구 길동 459-2,,KOR,127.137771787,37.534624003,1,#0000FF,L,4,02)3425-5864,,,,,,,,,유형,민간개방1,개방시간,상시,소재지 용도,빌딩,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:강동구청 청소행정과,3425-5864,,
