구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치연월,위도,경도,화장실소유구분,화장실설치장소유형,오물처리방식,비상벨설치여부,비상벨설치장소,화장실여부,설치여부,기저귀교환대장소,리모델링연월,데이터기준일자
공중화장실,성호시장,경기도 성남시 중원구 광명로 147,성남시 중원구 광명로 147,N,1,2,0,0,0,0,2,0,0,성남시청 자원순환과,,00시-24시,,37.4380058898,127.1441460366,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,에스케이에너지㈜ 단대주유소,경기도 성남시 수정구 희망로 530,성남시 수정구 희망로 530(산성동),N,1,2,0,0,0,0,1,0,0,성남시청 자원순환과,,00시-24시,,37.4508457994,127.1516715625,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,산성주유소,경기도 성남시 수정구 산성대로 607,성남시 수정구 산성대로 607(양지동),N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,00시-24시,,37.4635441648,127.1698410608,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,서현주유소,경기도 성남시 분당구 새마을로 19,성남시 분당구 새마을로 19(서현동),N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,06시-23시,,37.3840597150,127.1327323776,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,에스케이네트웍스(주) 이매동주유소,경기도 성남시 분당구 성남대로772번길 2,성남시 분당구 성남대로772번길 2(이매동),N,1,2,0,0,0,0,2,0,0,성남시청 자원순환과,,00시-24시,,37.3982906997,127.1292735083,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,에스케이네트웍스(주) 수내동주유소,경기도 성남시 분당구 불정로 274,성남시 분당구 불정로 274(수내동),N,1,2,0,0,0,0,2,0,0,성남시청 자원순환과,,06시-23시,,37.3679475082,127.1283951460,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,주식회사 남경석유,,성남시 분당구 성남시 분당구 새마을로 65 (서현동),N,1,2,0,0,0,0,2,0,0,성남시청 자원순환과,,06시-24시,,,,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,분당탑주유소,경기도 성남시 분당구 판교로 751,성남시 분당구 판교로 751(야탑동),N,2,2,0,0,0,0,2,0,0,성남시청 자원순환과,,06시-22시,,37.4056196152,127.1563668356,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,sk네트웍스(주) 스타팅광동주유소,경기도 성남시 분당구 대왕판교로644번길 43,성남시 분당구 대왕판교로644번길 43(삼평동),N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,00시-24시,,37.4001174157,127.1114695466,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,판교서일주유소,경기도 성남시 분당구 판교로 315,성남시 분당구 판교로 315 (삼평동),N,2,2,0,0,0,0,2,0,0,성남시청 자원순환과,,00시-24시,,37.4034809460,127.1091585054,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,㈜새서울석유 판교,경기도 성남시 분당구 운중로 263,성남시 분당구 운중로 263 (판교동),N,1,2,0,0,0,0,2,0,0,성남시청 자원순환과,,00시-24시,,37.3893542633,127.0925126394,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,케이에이치에너지주식회사 직영 판교운중주유소,경기도 성남시 분당구 동판교로 177,성남시 분당구 동판교로 177 (삼평동),N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,00시-24시,,37.3986104548,127.1164824116,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,지리산석유 주식회사,경기도 성남시 분당구 동막로 231,성남시 분당구 동막로 231(동원동),N,1,2,0,0,0,0,2,0,0,성남시청 자원순환과,,06시-24시,,37.3526501849,127.0847733641,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,㈜성남에너지,경기도 성남시 중원구 경충대로 2653,성남시 중원구 경충대로 2653 (갈현동),N,1,1,0,0,0,0,2,0,0,성남시청 자원순환과,,00시-24시,,37.4218691946,127.1556031917,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,중탑종합사회복지관,,성남시 분당구 판교로 607(목련마을1단지내),N,2,2,1,1,0,0,2,1,0,성남시청 자원순환과,,09시~18시,,37.4080903359,127.1415078817,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,판교종합사회복지관,경기도 성남시 분당구 운중로 254,경기도 성남시 분당구 운중로 254(판교동),N,2,3,1,1,0,0,5,1,0,성남시청 자원순환과,,09시~22시,,37.3890154559,127.0909781203,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,수정노인종합복지관(본관),경기도 성남시 수정구 수정남로268번길 28,경기도 성남시 수정구 산성동 2178,N,2,2,1,1,0,0,2,1,0,성남시청 자원순환과,,9시~18시,,37.4509306800,127.1529487512,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,사기막골공원 관리사무소,경기도 성남시 중원구 사기막골로 209-1,성남시 중원구 사기막골로 209-1,N,2,4,1,1,0,0,4,1,0,성남시청 자원순환과,,24시,,37.4457852698,127.1822983874,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,섬말공원 관리사무소,,성남시 중원구 도촌동 654,N,2,3,1,1,0,0,3,1,0,성남시청 자원순환과,,24시,,37.4179149016,127.1533505855,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,여수울공원 느티울식당 앞,경기도 성남시 중원구 성남대로1048번길 41,성남시 중원구 성남대로1048번길 41,N,1,3,1,1,0,0,4,1,0,성남시청 자원순환과,,24시,,37.4211865752,127.1324607186,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,양지공원 관리사무소,,성남시 수정구 양지동 972,N,2,4,1,1,0,0,4,1,0,성남시청 자원순환과,,24시,,37.4635461533,127.1635923316,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,율동공원(조형물광장),경기도 성남시 분당구 문정로 145,성남시 분당구 율동 318,N,4,5,1,1,0,0,5,1,0,성남시청 자원순환과,,24시,,37.3833549433,127.1500072167,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,양서에코힐링센터4F,경기도 양평군 양서면 북한강로 38,경기도 양평군 양서면 북한강로38,N,2,2,1,1,0,0,5,1,0,양평공사,031-772-4811,06:00~21:00,2020-01,37.5471116243,127.3215194664,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,양서에코힐링센터5F,경기도 양평군 양서면 북한강로 38,경기도 양평군 양서면 북한강로38,N,2,2,1,1,0,0,5,1,0,양평공사,031-772-4811,06:00~21:00,2020-01,37.5471116243,127.3215194664,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,용문우체국,경기도 양평군 용문면 용문로 315,경기도 양평군 용문면 용문로 315,N,6,8,1,0,0,0,7,2,0,용문우체국,031-770-4004,10시간,,37.4819173857,127.5900110536,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,북부지방산림청양평경영팀(공사중),경기도 양평군 용문면 용문로 431,경기도 양평군 용문면 용문로 431,N,2,2,0,0,0,0,0,0,0,북부지방산림청양평경영팀,031-771-4891,10시간,,37.4896083255,127.5984702826,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,용문버스터미널,경기도 양평군 용문면 용문로 430,경기도 양평군 용문면 용문로 430,N,1,2,1,0,0,0,2,1,0,금강운수,031-774-2883,24시간,,37.4891570933,127.5991257774,N,N,N,N,N,N,N,N,,2022-04-11
개방화장실,양평생활체육공원(테니스장),경기도 양평군 양평읍 양평체육공원길 8,경기도 양평군 양평읍 양평체육공원길 8,N,1,1,0,0,0,0,1,0,0,양평군테니스연합회,,17시간,,37.4837183461,127.4985069745,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,신내천(빙상경기장),,경기도 양평군 양평읍 원덕리 387,Y,1,1,0,0,0,0,1,0,0,양평군 양평읍,031-770-3021,24시간,,37.4659471892,127.5462472071,N,N,N,N,N,N,N,N,,2022-04-11
개방화장실,양평장례식장,경기도 양평군 양평읍 중앙로111번길 52,경기도 양평군 양평읍 중앙로111번길 52,N,6,6,0,0,0,0,3,0,0,양평장례식장,031-772-1024,24시간,,37.4972478105,127.5043668767,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,사나사주차장,경기도 양평군 옥천면 사나사길 204,경기도 양평군 옥천면 용천리 319-7,N,2,4,0,0,0,0,5,0,0,양평군 옥천면,031-770-3137,24시간,,37.5296970167,127.5003169340,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,사나사(사찰 앞),경기도 양평군 옥천면 사나사길 320,경기도 양평군 옥천면 용천리 946,N,1,2,0,0,0,0,1,0,0,양평군 옥천면,031-770-3137,24시간,,37.5372683012,127.5060104812,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,사나사입구(약수터 앞),경기도 양평군 옥천면 사나사길 270,경기도 양평군 옥천면 용천리 산142,N,1,2,0,0,0,0,1,0,0,양평군 옥천면,031-770-3137,24시간,,37.5339784256,127.5037691307,N,N,N,N,N,N,N,N,,2022-04-11
개방화장실,두명안휴식지(펜션 인근),,경기도 양평군 옥천면 용천리 산25-3,N,1,2,0,0,0,0,1,0,0,양평군 옥천면,031-770-3137,24시간,,37.5647392388,127.5304502933,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,몽양여운형선생기념관,경기도 양평군 양서면 몽양길 66,경기도 양평군 양서면 몽양길 66,Y,2,3,1,1,0,0,5,1,0,양평군 문화관광과,031-770-2134,8시간 반,,37.5305127215,127.3736108949,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,용문산국민관광지 박물관(2층),경기도 양평군 용문면 용문산로 570,경기도 양평군 용문면 용문산로 570,Y,3,3,1,0,0,0,3,1,0,양평군 문화관광과,031-770-2473,9시간,,37.5407240837,127.5877951341,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,용문산관광지(주차장화장실),,경기도 양평군 용문면 신점리 374,N,8,9,1,1,0,1,20,1,1,양평군 문화관광과,031-770-2492,24시간,,,,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,용문산관광지(야외공연장 입구),경기도 양평군 용문면 용문산로 660,경기도 양평군 용문면 신점리 507-4,N,5,10,1,1,1,0,12,1,0,양평군 문화관광과,031-770-2492,24시간,,37.5471096043,127.5823913757,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,용문산관광지(야영장),,경기도 양평군 용문면 신점리 531,N,5,5,1,1,1,1,10,1,1,양평군 문화관광과,031-770-2492,24시간,,37.5464100034,127.5793632158,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,양평군 환경사업소,경기도 양평군 옥천면 경강로 1496,경기도 양평군 옥천면 경강로 1496,N,3,3,0,0,0,0,2,0,0,양평군 환경사업소,031-770-3663,24시간,1994-01,37.5091980903,127.4491849261,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,물맑은양평종합운동장(좌측계단 밑),경기도 양평군 양평읍 종합운동장로 7,경기도 양평군 양평읍 종합운동장로 7,N,1,2,1,1,0,0,2,1,0,양평공사,031-770-4099,24시간,2018-04,37.4903951430,127.5235856314,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,물맑은양평종합운동장(관리사무소 1층),경기도 양평군 양평읍 종합운동장로 7,경기도 양평군 양평읍 종합운동장로 7,N,2,3,1,1,0,0,3,1,0,양평공사,031-770-4099,09:00~18:00,2018-04,37.4903951430,127.5235856314,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,풍산동 주민센터 화장실(2층),경기도 하남시 하남대로 1037-4,경기도 하남시 풍산동 244-11번지,N,1,2,0,0,0,0,1,0,0,풍산동 주민센터,031-790-6607,09:00~18:00,,37.5490168821,127.1850871917,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,신장도서관 화장실(1층),경기도 하남시 하남대로 740,경기도 하남시 신장동 520-2번지,N,3,3,0,0,0,0,2,0,0,하남시립도서관,031-795-0694,09:00~18:00,,37.5378784963,127.2143827678,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,하남이마트 화장실(2층),경기도 하남시 덕풍서로 70,경기도 하남시 덕풍동 736번지,N,3,3,1,0,0,1,5,1,0,하남이마트,031-524-1234,10:00~23:00,,37.5527737515,127.2053480453,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,하남홈플러스 화장실(지하1층),경기도 하남시 하남대로 747,경기도 하남시 신장동 570번지,N,2,2,1,0,0,1,4,1,1,하남홈플러스,031-777-7000,10:00~23:00,,37.5380094975,127.2126504319,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,하남홈플러스 화장실(지하2층),경기도 하남시 하남대로 747,경기도 하남시 신장동 570번지,N,2,2,1,0,0,1,4,1,1,하남홈플러스,031-777-7000,10:00~23:00,,37.5380094975,127.2126504319,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 아쿠아필드 화장실(실내워터파크),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,3,3,0,0,0,0,8,0,0,스타필드하남 아쿠아필드,031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 아쿠아필드 화장실(찜질방),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,3,4,0,0,0,0,6,0,0,스타필드하남 아쿠아필드,031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 화장실(3층 서측),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,5,6,1,0,0,0,14,1,2,스타필드하남,031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 화장실(2층 동측),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,5,6,1,0,0,0,14,1,2,스타필드하남,031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 화장실(1층 동측),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,5,6,1,0,0,0,14,1,2,스타필드하남,031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 화장실(지하1층 동측),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,3,2,1,0,0,0,3,1,0,스타필드하남,031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 화장실(지하2층 동측),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,1,1,0,0,0,0,2,0,0,스타필드하남 (지하2층 동측),031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 화장실(지하3층 동측),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,1,1,0,0,0,0,2,0,0,스타필드하남 (지하3층 동측),031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 화장실(4층 스포츠몬스터),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,1,2,0,0,0,0,3,0,0,스타필드하남 (4층 스포츠몬스터),031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 메가박스 화장실(로비),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,3,3,1,0,0,0,16,1,0,스타필드하남 메가박스 (로비),031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 메가박스 화장실(키즈),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,1,1,0,0,0,0,2,0,0,스타필드하남 메가박스 (키즈),031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,이마트트레이더스하남 화장실(고객),경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,5,5,0,0,1,1,8,0,1,이마트트레이더스하남 (고객),031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,스타필드하남 PK마켓 화장실,경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,N,3,4,0,0,0,0,6,0,0,스타필드하남 PK마켓,031-1833-9001,10:00~23:00,,37.5454181290,127.2237611843,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,신장1동 주민센터 화장실(2층),경기도 하남시 신장1로27번길 13,경기도 하남시 신장동 446-17번지,N,2,2,0,0,0,0,2,0,0,신장1동 주민센터,031-790-6602,09:00~18:00,,37.5387951251,127.2095572458,N,N,N,N,N,N,N,N,,2022-04-11
공중화장실,오남 호수공원(다송),경기도 남양주시 오남읍 진건오남로690번길 121-1,경기도 남양주시 오남읍 오남리1 (식당다송근처),N,3,0,0,0,0,0,1,0,0,경기도 남양주시청,031-590-2441,24시간,2015-05,37.6972575367,127.2232328170,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,오남 호수공원(분수대),,경기도 남양주시 오남읍 오남리 산 9-2,N,1,3,1,0,0,0,6,1,0,경기도 남양주시청,031-590-2442,24시간,2019-06,37.6959403931,127.2174174220,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,모란공원 민주열사묘역,경기도 남양주시 화도읍 경춘로 2118,경기도 남양주시 화도읍 월산리 246-16,N,1,3,0,0,0,0,1,0,0,경기도 남양주시청,031-590-2445,24시간,2015-01,37.6514009807,127.3235941320,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,왕숙천공원-2(왕숙교 인근),,경기도 남양주시 도농동 249-11,N,1,2,0,0,0,0,2,0,0,경기도 남양주시청,031-590-2420,24시간,2018-01,37.6030630143,127.1505631661,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,장승다담공원,경기도 남양주시 진접읍 금강로 1554-11,경기도 남양주시 진접읍 장현리 46,N,2,5,1,0,0,0,8,1,0,경기도 남양주시청,031-590-2334,24시간,2019-06,37.7295976657,127.1941970594,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,장현4리 마을회관 앞,,경기도 남양주시 진접읍 장현리 352-24,N,2,2,0,0,0,0,0,0,0,경기도 남양주시청,031-590-2335,24시간,2020-10,37.7184941532,127.1835247537,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,부평리 재래시장,,경기도 남양주시 진접읍 부평리 517-15,N,2,2,0,0,0,0,3,0,0,경기도 남양주시청,031-590-2337,24시간,2011-01,37.7434618183,127.1990836669,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,부평생태습지,,경기도 남양주시 부평리 507-2,N,1,0,0,0,0,0,1,0,0,경기도 남양주시청,031-590-2338,24시간,2011-01,37.7447370313,127.1961370947,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,내곡리 체육시설(상시개방),,경기도 남양주시 진접읍 내곡리 483-4,N,2,2,0,0,0,0,4,0,0,경기도 남양주시청,031-590-2339,24시간,2017-09,37.6769443318,127.1630652613,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,알동산 족구장 자전거도로(상시개방),,경기도 남양주시 진접읍 내각리 337-13,N,1,2,0,0,0,0,1,0,0,경기도 남양주시청,031-590-2341,24시간,2018-03,37.7006618595,127.1665860715,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,별내동1(밤나무집 맞은편),,경기도 남양주시 별내동 861,N,1,3,0,0,0,0,4,0,0,경기도 남양주시청,031-590-2342,24시간,2014-01,37.6640841214,127.1199811372,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,별내동2(칸타빌 건너편),,경기도 남양주시 별내동 908,N,1,2,0,0,0,0,2,1,0,경기도 남양주시청,031-590-2343,24시간,2014-01,37.6601075519,127.1232614719,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,일패근린공원,,경기도 남양주시 일패동 860-9,N,5,3,2,0,0,0,5,2,0,경기도 남양주시청,031-590-2443,24시간,2020-09,37.6245879625,127.1703158210,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,진건제4공영주차장 화장실,,경기도 남양주시 진건읍 사능리 590-2,N,1,1,0,0,0,0,1,0,0,경기도 남양주시청,031-590-2444,24시간,2015-01,37.6503611491,127.1789743044,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,별내동4(별가람초등학교 근처),,경기도 남양주시 별내동 928,N,1,2,0,0,0,0,2,0,0,경기도 남양주시청,031-590-2345,24시간,2014-01,37.6566114532,127.1235958031,N,N,N,N,N,N,N,N,,2022-04-18
공중화장실,별내동6(파크골프장),경기도 남양주시 별내3로 244,경기도 남양주시 별내동 910,N,3,3,1,0,0,1,6,1,0,경기도 남양주시청,031-590-2347,24시간,2014-01,37.6597222669,127.1213561955,N,N,N,N,N,N,N,N,,2022-04-18
